kepid,kepoi_name,koi_disposition
8181016,K06174.01,FALSE POSITIVE
8197761,K06175.01,FALSE POSITIVE
4840513,K01541.02,FALSE POSITIVE
8265156,K06177.01,FALSE POSITIVE
6609270,K03090.02,FALSE POSITIVE
11519226,K06087.01,FALSE POSITIVE
11756821,K06088.01,FALSE POSITIVE
11769146,K06089.01,FALSE POSITIVE
11812199,K06090.01,FALSE POSITIVE
11826400,K06091.01,FALSE POSITIVE
12010534,K06092.01,FALSE POSITIVE
7116117,K03163.01,FALSE POSITIVE
7868092,K03169.01,FALSE POSITIVE
3337061,K03172.01,FALSE POSITIVE
9826171,K03173.01,FALSE POSITIVE
3936658,K03180.01,FALSE POSITIVE
4577484,K03181.01,FALSE POSITIVE
5005618,K03186.01,FALSE POSITIVE
4663658,K03187.01,FALSE POSITIVE
10467815,K03191.01,FALSE POSITIVE
10847721,K03192.01,FALSE POSITIVE
10118942,K03195.01,FALSE POSITIVE
9471539,K03198.01,FALSE POSITIVE
5482603,K03199.01,FALSE POSITIVE
2305819,K03201.01,FALSE POSITIVE
10284575,K03210.01,FALSE POSITIVE
3342952,K03215.01,FALSE POSITIVE
10338624,K03222.01,FALSE POSITIVE
5307990,K03228.01,FALSE POSITIVE
2142501,K03233.01,FALSE POSITIVE
2713018,K03235.01,FALSE POSITIVE
8413968,K03251.01,FALSE POSITIVE
9008103,K03283.01,FALSE POSITIVE
4376629,K03378.01,FALSE POSITIVE
3958301,K03381.01,FALSE POSITIVE
8211605,K03405.01,FALSE POSITIVE
11098573,K03406.01,FALSE POSITIVE
9837586,K03442.01,FALSE POSITIVE
6021655,K03488.01,FALSE POSITIVE
8308682,K03507.01,FALSE POSITIVE
3344427,K03764.01,FALSE POSITIVE
6205481,K03774.01,FALSE POSITIVE
4474637,K03829.01,FALSE POSITIVE
8435232,K03833.01,FALSE POSITIVE
6462874,K01231.02,FALSE POSITIVE
5217733,K03155.01,FALSE POSITIVE
4150611,K03156.01,FALSE POSITIVE
4150611,K03156.04,FALSE POSITIVE
5716244,K06619.01,FALSE POSITIVE
5725851,K06620.01,FALSE POSITIVE
5731312,K06621.01,FALSE POSITIVE
5735878,K06622.01,FALSE POSITIVE
5736461,K06623.01,FALSE POSITIVE
5737869,K06624.01,FALSE POSITIVE
5771589,K06625.01,FALSE POSITIVE
6672229,K06754.01,FALSE POSITIVE
6676725,K06755.01,FALSE POSITIVE
6695622,K06756.01,FALSE POSITIVE
6695889,K06757.01,FALSE POSITIVE
6697716,K06758.01,FALSE POSITIVE
6698670,K06760.01,FALSE POSITIVE
7541746,K06886.01,FALSE POSITIVE
7584778,K06887.01,FALSE POSITIVE
7588436,K06888.01,FALSE POSITIVE
7597703,K06891.01,FALSE POSITIVE
7605600,K06893.01,FALSE POSITIVE
8312222,K07017.01,FALSE POSITIVE
8314801,K07018.01,FALSE POSITIVE
8316503,K07019.01,FALSE POSITIVE
8330575,K07020.01,FALSE POSITIVE
8345358,K07021.01,FALSE POSITIVE
8358008,K07022.01,FALSE POSITIVE
8364119,K07024.01,FALSE POSITIVE
9278021,K07152.01,FALSE POSITIVE
9284741,K07153.01,FALSE POSITIVE
9286728,K07154.01,FALSE POSITIVE
9291368,K07155.01,FALSE POSITIVE
9291368,K07155.02,FALSE POSITIVE
9291748,K07156.01,FALSE POSITIVE
9304561,K07158.01,FALSE POSITIVE
9328852,K07159.01,FALSE POSITIVE
10091257,K07284.01,FALSE POSITIVE
10093664,K07285.01,FALSE POSITIVE
10095512,K07286.01,FALSE POSITIVE
10098534,K07287.01,FALSE POSITIVE
10129482,K07288.01,FALSE POSITIVE
10155080,K07289.01,FALSE POSITIVE
10156064,K07290.01,FALSE POSITIVE
11198723,K07417.01,FALSE POSITIVE
11199725,K07418.01,FALSE POSITIVE
11200773,K07419.01,FALSE POSITIVE
11228612,K07420.01,FALSE POSITIVE
11232745,K07421.01,FALSE POSITIVE
11233911,K07422.01,FALSE POSITIVE
11234677,K07423.01,FALSE POSITIVE
11235323,K07424.01,FALSE POSITIVE
8652360,K04562.02,FALSE POSITIVE
5476671,K04598.02,FALSE POSITIVE
4919550,K04766.02,FALSE POSITIVE
8094120,K04881.02,FALSE POSITIVE
3858757,K06369.01,FALSE POSITIVE
3858767,K06370.01,FALSE POSITIVE
3858884,K06371.01,FALSE POSITIVE
3938073,K06373.01,FALSE POSITIVE
3972391,K06374.01,FALSE POSITIVE
3973002,K06376.01,FALSE POSITIVE
5025217,K06496.01,FALSE POSITIVE
5025234,K06497.01,FALSE POSITIVE
5025294,K06498.01,FALSE POSITIVE
5026187,K06499.01,FALSE POSITIVE
5031804,K06500.01,FALSE POSITIVE
5031882,K06501.01,FALSE POSITIVE
5036516,K06502.01,FALSE POSITIVE
5036530,K06503.01,FALSE POSITIVE
5781192,K06626.01,FALSE POSITIVE
5802285,K06627.01,FALSE POSITIVE
5802470,K06628.01,FALSE POSITIVE
5807579,K06629.01,FALSE POSITIVE
5809372,K06630.01,FALSE POSITIVE
5871918,K06632.01,FALSE POSITIVE
5894825,K06633.01,FALSE POSITIVE
8374394,K07883.01,FALSE POSITIVE
6706287,K06761.01,FALSE POSITIVE
6766748,K06764.01,FALSE POSITIVE
6774408,K06766.01,FALSE POSITIVE
6778289,K06767.01,FALSE POSITIVE
6781047,K06768.01,FALSE POSITIVE
6781535,K06769.01,FALSE POSITIVE
8440062,K07886.01,FALSE POSITIVE
7622072,K06894.01,FALSE POSITIVE
7630658,K06895.01,FALSE POSITIVE
7631194,K06896.01,FALSE POSITIVE
7662209,K06897.01,FALSE POSITIVE
7663804,K06898.01,FALSE POSITIVE
7668648,K06899.01,FALSE POSITIVE
7670485,K06900.01,FALSE POSITIVE
7670617,K06901.01,FALSE POSITIVE
8367298,K07025.01,FALSE POSITIVE
8374499,K07026.01,FALSE POSITIVE
8378656,K07027.01,FALSE POSITIVE
8378922,K07028.01,FALSE POSITIVE
8379547,K07029.01,FALSE POSITIVE
8381592,K07030.01,FALSE POSITIVE
8382339,K07031.01,FALSE POSITIVE
8398290,K07033.01,FALSE POSITIVE
9328864,K07160.01,FALSE POSITIVE
9334490,K07161.01,FALSE POSITIVE
9344623,K07163.01,FALSE POSITIVE
9353182,K07164.01,FALSE POSITIVE
9357275,K07165.01,FALSE POSITIVE
9357375,K07166.01,FALSE POSITIVE
9392702,K07167.01,FALSE POSITIVE
9394920,K07168.01,FALSE POSITIVE
8524110,K07891.01,FALSE POSITIVE
10164018,K07292.01,FALSE POSITIVE
10189523,K07293.01,FALSE POSITIVE
10198109,K07294.01,FALSE POSITIVE
10208759,K07295.01,FALSE POSITIVE
10214328,K07296.01,FALSE POSITIVE
10215422,K07297.01,FALSE POSITIVE
10257903,K07298.01,FALSE POSITIVE
10258558,K07299.01,FALSE POSITIVE
11240948,K07425.01,FALSE POSITIVE
11250867,K07428.01,FALSE POSITIVE
11251058,K07429.01,FALSE POSITIVE
11285625,K07431.01,FALSE POSITIVE
4732015,K05076.02,FALSE POSITIVE
9214712,K06064.02,FALSE POSITIVE
9214715,K06065.02,FALSE POSITIVE
7838906,K06165.02,FALSE POSITIVE
1026032,K06252.01,FALSE POSITIVE
3973504,K06377.01,FALSE POSITIVE
4042088,K06378.01,FALSE POSITIVE
4055092,K06379.01,FALSE POSITIVE
4067549,K06380.01,FALSE POSITIVE
4069063,K06381.01,FALSE POSITIVE
4069213,K06382.01,FALSE POSITIVE
4075064,K06383.01,FALSE POSITIVE
4076952,K06385.01,FALSE POSITIVE
5036530,K06503.02,FALSE POSITIVE
5036538,K06504.01,FALSE POSITIVE
5038469,K06505.01,FALSE POSITIVE
5039687,K06506.01,FALSE POSITIVE
5042785,K06507.01,FALSE POSITIVE
5078879,K06508.01,FALSE POSITIVE
5080346,K06509.01,FALSE POSITIVE
5080652,K06510.01,FALSE POSITIVE
5894972,K06634.01,FALSE POSITIVE
5952309,K06636.01,FALSE POSITIVE
5952457,K06637.01,FALSE POSITIVE
5962514,K06639.01,FALSE POSITIVE
5962716,K06640.01,FALSE POSITIVE
5977541,K06642.01,FALSE POSITIVE
5977804,K06643.01,FALSE POSITIVE
6792124,K06770.01,FALSE POSITIVE
6804648,K06771.01,FALSE POSITIVE
6806632,K06772.01,FALSE POSITIVE
6841577,K06773.01,FALSE POSITIVE
6852488,K06775.01,FALSE POSITIVE
8460634,K07887.01,FALSE POSITIVE
7671594,K06902.01,FALSE POSITIVE
7677005,K06903.01,FALSE POSITIVE
7691527,K06905.01,FALSE POSITIVE
7695445,K06906.01,FALSE POSITIVE
7700578,K06908.01,FALSE POSITIVE
7707736,K06909.01,FALSE POSITIVE
7733540,K06910.01,FALSE POSITIVE
8411947,K07034.01,FALSE POSITIVE
8414159,K07035.01,FALSE POSITIVE
8414216,K07036.01,FALSE POSITIVE
8415863,K07037.01,FALSE POSITIVE
8423903,K07038.01,FALSE POSITIVE
8429450,K07039.01,FALSE POSITIVE
8445775,K07042.01,FALSE POSITIVE
9411943,K07170.01,FALSE POSITIVE
9412462,K07171.01,FALSE POSITIVE
9418994,K07172.01,FALSE POSITIVE
9451096,K07173.01,FALSE POSITIVE
9466042,K07175.01,FALSE POSITIVE
9468296,K07176.01,FALSE POSITIVE
10264202,K07300.01,FALSE POSITIVE
10268809,K07302.01,FALSE POSITIVE
10274244,K07303.01,FALSE POSITIVE
10275887,K07304.01,FALSE POSITIVE
10290447,K07306.01,FALSE POSITIVE
10292465,K07307.01,FALSE POSITIVE
10294608,K07308.01,FALSE POSITIVE
11287726,K07433.01,FALSE POSITIVE
11295085,K07436.01,FALSE POSITIVE
11350389,K07438.01,FALSE POSITIVE
11356602,K07439.01,FALSE POSITIVE
11358392,K07440.01,FALSE POSITIVE
1433531,K06254.01,FALSE POSITIVE
1717528,K06255.01,FALSE POSITIVE
2012722,K06257.01,FALSE POSITIVE
2013883,K06258.01,FALSE POSITIVE
2162994,K06260.01,FALSE POSITIVE
2167444,K06261.01,FALSE POSITIVE
4078693,K06386.01,FALSE POSITIVE
4142768,K06387.01,FALSE POSITIVE
4149684,K06388.01,FALSE POSITIVE
4150703,K06389.01,FALSE POSITIVE
4157488,K06390.01,FALSE POSITIVE
4160669,K06391.01,FALSE POSITIVE
4171955,K06392.01,FALSE POSITIVE
4174507,K06393.01,FALSE POSITIVE
5083252,K06512.01,FALSE POSITIVE
5091075,K06514.01,FALSE POSITIVE
5091614,K06515.01,FALSE POSITIVE
5094301,K06517.01,FALSE POSITIVE
5983348,K06644.01,FALSE POSITIVE
5990753,K06645.01,FALSE POSITIVE
6029130,K06647.01,FALSE POSITIVE
6035335,K06648.01,FALSE POSITIVE
6041511,K06649.01,FALSE POSITIVE
6042116,K06650.01,FALSE POSITIVE
6042663,K06651.01,FALSE POSITIVE
6044064,K06652.01,FALSE POSITIVE
6859813,K06778.01,FALSE POSITIVE
6863840,K06779.01,FALSE POSITIVE
6864569,K06780.01,FALSE POSITIVE
6864859,K06782.01,FALSE POSITIVE
6877673,K06784.01,FALSE POSITIVE
6877871,K06785.01,FALSE POSITIVE
7741048,K06911.01,FALSE POSITIVE
7751562,K06912.01,FALSE POSITIVE
7755741,K06913.01,FALSE POSITIVE
7769072,K06914.01,FALSE POSITIVE
7769815,K06915.01,FALSE POSITIVE
7777365,K06916.01,FALSE POSITIVE
7798259,K06917.01,FALSE POSITIVE
8453191,K07043.01,FALSE POSITIVE
8453324,K07044.01,FALSE POSITIVE
8479107,K07045.01,FALSE POSITIVE
8479386,K07046.01,FALSE POSITIVE
8488876,K07047.01,FALSE POSITIVE
8504570,K07048.01,FALSE POSITIVE
8509346,K07049.01,FALSE POSITIVE
8517433,K07050.01,FALSE POSITIVE
9474222,K07177.01,FALSE POSITIVE
9474969,K07178.01,FALSE POSITIVE
9509207,K07181.01,FALSE POSITIVE
9520700,K07183.01,FALSE POSITIVE
9529294,K07184.01,FALSE POSITIVE
10296163,K07309.01,FALSE POSITIVE
10330495,K07310.01,FALSE POSITIVE
10332789,K07311.01,FALSE POSITIVE
10340228,K07312.01,FALSE POSITIVE
10341787,K07313.01,FALSE POSITIVE
10342097,K07314.01,FALSE POSITIVE
10345862,K07315.01,FALSE POSITIVE
10346522,K07316.01,FALSE POSITIVE
10352603,K07317.01,FALSE POSITIVE
11359305,K07441.01,FALSE POSITIVE
11391181,K07442.01,FALSE POSITIVE
11401869,K07443.01,FALSE POSITIVE
11409698,K07444.01,FALSE POSITIVE
11455795,K07446.01,FALSE POSITIVE
11457191,K07447.01,FALSE POSITIVE
11462556,K07448.01,FALSE POSITIVE
2305372,K06264.01,FALSE POSITIVE
2306740,K06265.01,FALSE POSITIVE
2308957,K06266.01,FALSE POSITIVE
2437452,K06268.01,FALSE POSITIVE
2437804,K06269.01,FALSE POSITIVE
2438061,K06270.01,FALSE POSITIVE
4180396,K06394.01,FALSE POSITIVE
4245897,K06395.01,FALSE POSITIVE
4252226,K06396.01,FALSE POSITIVE
4261960,K06397.01,FALSE POSITIVE
4269252,K06398.01,FALSE POSITIVE
4281895,K06400.01,FALSE POSITIVE
5095269,K06518.01,FALSE POSITIVE
5097278,K06519.01,FALSE POSITIVE
5098757,K06520.01,FALSE POSITIVE
5111801,K06521.01,FALSE POSITIVE
5112198,K06522.01,FALSE POSITIVE
5113809,K06523.01,FALSE POSITIVE
5115178,K06524.01,FALSE POSITIVE
5115379,K06525.01,FALSE POSITIVE
6046311,K06654.01,FALSE POSITIVE
6048106,K06655.01,FALSE POSITIVE
6048255,K06656.01,FALSE POSITIVE
6060580,K06658.01,FALSE POSITIVE
6063448,K06659.01,FALSE POSITIVE
6066107,K06660.01,FALSE POSITIVE
6890618,K06787.01,FALSE POSITIVE
6925263,K06788.01,FALSE POSITIVE
6927629,K06789.01,FALSE POSITIVE
6929016,K06790.01,FALSE POSITIVE
6936977,K06791.01,FALSE POSITIVE
6939670,K06792.01,FALSE POSITIVE
6947837,K06794.01,FALSE POSITIVE
6949550,K06795.01,FALSE POSITIVE
7816680,K06920.01,FALSE POSITIVE
7838639,K06922.01,FALSE POSITIVE
7846730,K06923.01,FALSE POSITIVE
7847927,K06924.01,FALSE POSITIVE
8526387,K07051.01,FALSE POSITIVE
8543278,K07052.01,FALSE POSITIVE
8552500,K07053.01,FALSE POSITIVE
8552540,K07054.01,FALSE POSITIVE
8553788,K07055.01,FALSE POSITIVE
8553907,K07056.01,FALSE POSITIVE
8559796,K07057.01,FALSE POSITIVE
8559863,K07058.01,FALSE POSITIVE
9529856,K07185.01,FALSE POSITIVE
9536048,K07186.01,FALSE POSITIVE
9540450,K07187.01,FALSE POSITIVE
9540675,K07188.01,FALSE POSITIVE
9541163,K07189.01,FALSE POSITIVE
9541567,K07190.01,FALSE POSITIVE
9569866,K07191.01,FALSE POSITIVE
9579192,K07192.01,FALSE POSITIVE
10363300,K07318.01,FALSE POSITIVE
10407047,K07321.01,FALSE POSITIVE
10407430,K07322.01,FALSE POSITIVE
10407464,K07323.01,FALSE POSITIVE
10417704,K07324.01,FALSE POSITIVE
10420279,K07325.01,FALSE POSITIVE
10422852,K07326.01,FALSE POSITIVE
11499757,K07450.01,FALSE POSITIVE
11501774,K07451.01,FALSE POSITIVE
11502172,K07452.01,FALSE POSITIVE
11502179,K07453.01,FALSE POSITIVE
11506235,K07454.01,FALSE POSITIVE
11560382,K07456.01,FALSE POSITIVE
11560431,K07457.01,FALSE POSITIVE
2438062,K06271.01,FALSE POSITIVE
2438517,K06272.01,FALSE POSITIVE
2442084,K06273.01,FALSE POSITIVE
2450716,K06275.01,FALSE POSITIVE
2557430,K06277.01,FALSE POSITIVE
2568971,K06278.01,FALSE POSITIVE
4284147,K06402.01,FALSE POSITIVE
4349935,K06403.01,FALSE POSITIVE
4352168,K06404.01,FALSE POSITIVE
4356621,K06405.01,FALSE POSITIVE
4357985,K06406.01,FALSE POSITIVE
4367544,K06407.01,FALSE POSITIVE
4372410,K06408.01,FALSE POSITIVE
4372961,K06410.01,FALSE POSITIVE
5119143,K06527.01,FALSE POSITIVE
5125048,K06528.01,FALSE POSITIVE
5126627,K06529.01,FALSE POSITIVE
5130890,K06530.01,FALSE POSITIVE
5164794,K06531.01,FALSE POSITIVE
5172274,K06533.01,FALSE POSITIVE
5174492,K06534.01,FALSE POSITIVE
6068947,K06661.01,FALSE POSITIVE
6103049,K06662.01,FALSE POSITIVE
6109688,K06663.01,FALSE POSITIVE
6128141,K06665.01,FALSE POSITIVE
6131659,K06667.01,FALSE POSITIVE
6146838,K06668.01,FALSE POSITIVE
6950275,K06796.01,FALSE POSITIVE
6953219,K06797.01,FALSE POSITIVE
6962018,K06799.01,FALSE POSITIVE
6965293,K06800.01,FALSE POSITIVE
6967430,K06801.01,FALSE POSITIVE
7009828,K06802.01,FALSE POSITIVE
7025851,K06803.01,FALSE POSITIVE
7870250,K06926.01,FALSE POSITIVE
7871395,K06927.01,FALSE POSITIVE
7885518,K06928.01,FALSE POSITIVE
7885570,K06929.01,FALSE POSITIVE
7886329,K06930.01,FALSE POSITIVE
7919653,K06932.01,FALSE POSITIVE
7938468,K06933.01,FALSE POSITIVE
8560861,K07059.01,FALSE POSITIVE
8565900,K07060.01,FALSE POSITIVE
8569819,K07062.01,FALSE POSITIVE
8574270,K07063.01,FALSE POSITIVE
8581658,K07064.01,FALSE POSITIVE
8590527,K07065.01,FALSE POSITIVE
8604993,K07066.01,FALSE POSITIVE
8608490,K07067.01,FALSE POSITIVE
9579789,K07193.01,FALSE POSITIVE
9581498,K07194.01,FALSE POSITIVE
9592855,K07196.01,FALSE POSITIVE
9596187,K07198.01,FALSE POSITIVE
9597095,K07200.01,FALSE POSITIVE
10454401,K07328.01,FALSE POSITIVE
10462826,K07329.01,FALSE POSITIVE
10468514,K07331.01,FALSE POSITIVE
10471113,K07332.01,FALSE POSITIVE
10481054,K07333.01,FALSE POSITIVE
10486425,K07334.01,FALSE POSITIVE
11560447,K07458.01,FALSE POSITIVE
11601357,K07459.01,FALSE POSITIVE
11615481,K07461.01,FALSE POSITIVE
11616200,K07462.01,FALSE POSITIVE
11616631,K07463.01,FALSE POSITIVE
11616663,K07464.01,FALSE POSITIVE
11618798,K07465.01,FALSE POSITIVE
2570505,K06279.01,FALSE POSITIVE
2570767,K06280.01,FALSE POSITIVE
2571075,K06281.01,FALSE POSITIVE
2576692,K06282.01,FALSE POSITIVE
2580872,K06283.01,FALSE POSITIVE
2583777,K06284.01,FALSE POSITIVE
2693092,K06285.01,FALSE POSITIVE
2708156,K06286.01,FALSE POSITIVE
2708172,K06287.01,FALSE POSITIVE
4375101,K06411.01,FALSE POSITIVE
4380283,K06412.01,FALSE POSITIVE
4384793,K06413.01,FALSE POSITIVE
4445630,K06414.01,FALSE POSITIVE
4446411,K06415.01,FALSE POSITIVE
4454219,K06416.01,FALSE POSITIVE
4456622,K06417.01,FALSE POSITIVE
4482738,K06418.01,FALSE POSITIVE
4484312,K06419.01,FALSE POSITIVE
5174920,K06535.01,FALSE POSITIVE
5181455,K06536.01,FALSE POSITIVE
5193386,K06537.01,FALSE POSITIVE
5196851,K06539.01,FALSE POSITIVE
5199978,K06540.01,FALSE POSITIVE
5211470,K06541.01,FALSE POSITIVE
6147573,K06669.01,FALSE POSITIVE
6152521,K06670.01,FALSE POSITIVE
6185717,K06671.01,FALSE POSITIVE
6205460,K06673.01,FALSE POSITIVE
6206751,K06674.01,FALSE POSITIVE
6207053,K06675.01,FALSE POSITIVE
6220470,K06677.01,FALSE POSITIVE
7031132,K06804.01,FALSE POSITIVE
7031732,K06805.01,FALSE POSITIVE
7031767,K06806.01,FALSE POSITIVE
7031948,K06807.01,FALSE POSITIVE
7031992,K06808.01,FALSE POSITIVE
7032117,K06809.01,FALSE POSITIVE
7032174,K06810.01,FALSE POSITIVE
7032383,K06811.01,FALSE POSITIVE
7943535,K06935.01,FALSE POSITIVE
7947631,K06936.01,FALSE POSITIVE
7950775,K06937.01,FALSE POSITIVE
7955301,K06938.01,FALSE POSITIVE
7960295,K06939.01,FALSE POSITIVE
7960547,K06940.01,FALSE POSITIVE
7967100,K06941.01,FALSE POSITIVE
8610483,K07068.01,FALSE POSITIVE
8618226,K07070.01,FALSE POSITIVE
8621026,K07071.01,FALSE POSITIVE
8690001,K07075.01,FALSE POSITIVE
9597854,K07201.01,FALSE POSITIVE
9602431,K07202.01,FALSE POSITIVE
9602538,K07203.01,FALSE POSITIVE
9630640,K07204.01,FALSE POSITIVE
9635529,K07206.01,FALSE POSITIVE
9637299,K07207.01,FALSE POSITIVE
10490960,K07335.01,FALSE POSITIVE
10491031,K07336.01,FALSE POSITIVE
10535807,K07337.01,FALSE POSITIVE
10535858,K07338.01,FALSE POSITIVE
10547685,K07340.01,FALSE POSITIVE
10549576,K07341.01,FALSE POSITIVE
10552700,K07342.01,FALSE POSITIVE
11619964,K07466.01,FALSE POSITIVE
11651105,K07468.01,FALSE POSITIVE
11662440,K07469.01,FALSE POSITIVE
11704044,K07472.01,FALSE POSITIVE
11706658,K07473.01,FALSE POSITIVE
2708445,K06288.01,FALSE POSITIVE
2708614,K06289.01,FALSE POSITIVE
2711114,K06290.01,FALSE POSITIVE
2720354,K06292.01,FALSE POSITIVE
2852560,K06294.01,FALSE POSITIVE
2856960,K06295.01,FALSE POSITIVE
4484356,K06420.01,FALSE POSITIVE
4489844,K06421.01,FALSE POSITIVE
4540632,K06422.01,FALSE POSITIVE
4544623,K06423.01,FALSE POSITIVE
4565985,K06424.01,FALSE POSITIVE
4569590,K06426.01,FALSE POSITIVE
4574310,K06427.01,FALSE POSITIVE
4575824,K06428.01,FALSE POSITIVE
5216727,K06543.01,FALSE POSITIVE
5218014,K06544.01,FALSE POSITIVE
5255552,K06545.01,FALSE POSITIVE
5266937,K06547.01,FALSE POSITIVE
5269407,K06548.01,FALSE POSITIVE
5271803,K06549.01,FALSE POSITIVE
5272571,K06550.01,FALSE POSITIVE
6228703,K06678.01,FALSE POSITIVE
6231401,K06679.01,FALSE POSITIVE
6279823,K06681.01,FALSE POSITIVE
6283224,K06682.01,FALSE POSITIVE
6285094,K06683.01,FALSE POSITIVE
6285396,K06684.01,FALSE POSITIVE
6285397,K06685.01,FALSE POSITIVE
7032968,K06812.01,FALSE POSITIVE
7033713,K06813.01,FALSE POSITIVE
7033748,K06814.01,FALSE POSITIVE
7049486,K06815.01,FALSE POSITIVE
7050754,K06816.01,FALSE POSITIVE
7090801,K06817.01,FALSE POSITIVE
7097571,K06818.01,FALSE POSITIVE
7970629,K06942.01,FALSE POSITIVE
7970760,K06943.01,FALSE POSITIVE
7971389,K06944.01,FALSE POSITIVE
7976136,K06945.01,FALSE POSITIVE
7976435,K06946.01,FALSE POSITIVE
7985167,K06947.01,FALSE POSITIVE
7987749,K06948.01,FALSE POSITIVE
8700506,K07077.01,FALSE POSITIVE
8701327,K07078.01,FALSE POSITIVE
8711548,K07079.01,FALSE POSITIVE
8713828,K07080.01,FALSE POSITIVE
8719897,K07081.01,FALSE POSITIVE
8736245,K07082.01,FALSE POSITIVE
8738115,K07083.01,FALSE POSITIVE
8739209,K07084.01,FALSE POSITIVE
8746310,K07085.01,FALSE POSITIVE
9640921,K07210.01,FALSE POSITIVE
9640921,K07210.02,FALSE POSITIVE
9641031,K07211.01,FALSE POSITIVE
9641103,K07212.01,FALSE POSITIVE
9644411,K07213.01,FALSE POSITIVE
9644683,K07214.01,FALSE POSITIVE
9652166,K07216.01,FALSE POSITIVE
10556578,K07343.01,FALSE POSITIVE
10583181,K07344.01,FALSE POSITIVE
10592163,K07346.01,FALSE POSITIVE
10597164,K07347.01,FALSE POSITIVE
10601538,K07348.01,FALSE POSITIVE
10601579,K07349.01,FALSE POSITIVE
10613718,K07350.01,FALSE POSITIVE
8557246,K07895.01,FALSE POSITIVE
11709022,K07474.01,FALSE POSITIVE
11724091,K07475.01,FALSE POSITIVE
11757422,K07476.01,FALSE POSITIVE
11763910,K07477.01,FALSE POSITIVE
11768970,K07478.01,FALSE POSITIVE
11775530,K07480.01,FALSE POSITIVE
11811454,K07481.01,FALSE POSITIVE
8560280,K07896.01,FALSE POSITIVE
2860594,K06296.01,FALSE POSITIVE
2860788,K06297.01,FALSE POSITIVE
2969638,K06298.01,FALSE POSITIVE
2973509,K06300.01,FALSE POSITIVE
2998124,K06302.01,FALSE POSITIVE
3098194,K06303.01,FALSE POSITIVE
4578594,K06429.01,FALSE POSITIVE
4587448,K06430.01,FALSE POSITIVE
4633434,K06431.01,FALSE POSITIVE
4661634,K06432.01,FALSE POSITIVE
4665989,K06433.01,FALSE POSITIVE
4671584,K06434.01,FALSE POSITIVE
4678171,K06435.01,FALSE POSITIVE
4681152,K06436.01,FALSE POSITIVE
4725292,K06437.01,FALSE POSITIVE
5282656,K06551.01,FALSE POSITIVE
5284133,K06552.01,FALSE POSITIVE
5285607,K06553.01,FALSE POSITIVE
5286786,K06554.01,FALSE POSITIVE
5288543,K06555.01,FALSE POSITIVE
5294739,K06556.01,FALSE POSITIVE
5298620,K06558.01,FALSE POSITIVE
5300878,K06559.01,FALSE POSITIVE
6292732,K06686.01,FALSE POSITIVE
6311637,K06688.01,FALSE POSITIVE
6364126,K06690.01,FALSE POSITIVE
6364195,K06691.01,FALSE POSITIVE
6364200,K06692.01,FALSE POSITIVE
6364247,K06693.01,FALSE POSITIVE
7105574,K06820.01,FALSE POSITIVE
7115200,K06821.01,FALSE POSITIVE
7115332,K06822.01,FALSE POSITIVE
7115463,K06823.01,FALSE POSITIVE
7115597,K06824.01,FALSE POSITIVE
7115878,K06825.01,FALSE POSITIVE
7116043,K06826.01,FALSE POSITIVE
7116226,K06827.01,FALSE POSITIVE
8008128,K06950.01,FALSE POSITIVE
8009500,K06951.01,FALSE POSITIVE
8013289,K06952.01,FALSE POSITIVE
8016214,K06953.01,FALSE POSITIVE
8027902,K06955.01,FALSE POSITIVE
8039925,K06956.01,FALSE POSITIVE
8081389,K06958.01,FALSE POSITIVE
8750094,K07086.01,FALSE POSITIVE
8758161,K07087.01,FALSE POSITIVE
8767034,K07089.01,FALSE POSITIVE
8773948,K07090.01,FALSE POSITIVE
8784288,K07091.01,FALSE POSITIVE
8804358,K07092.01,FALSE POSITIVE
8508493,K07890.01,FALSE POSITIVE
9652632,K07217.01,FALSE POSITIVE
9655424,K07218.01,FALSE POSITIVE
9657636,K07219.01,FALSE POSITIVE
9665503,K07221.01,FALSE POSITIVE
9673173,K07222.01,FALSE POSITIVE
9711751,K07225.01,FALSE POSITIVE
10619109,K07351.01,FALSE POSITIVE
10646620,K07352.01,FALSE POSITIVE
10649230,K07353.01,FALSE POSITIVE
10661913,K07355.01,FALSE POSITIVE
10661976,K07356.01,FALSE POSITIVE
10662021,K07357.01,FALSE POSITIVE
8560927,K07897.01,FALSE POSITIVE
11817750,K07482.01,FALSE POSITIVE
11855538,K07485.01,FALSE POSITIVE
11858541,K07486.01,FALSE POSITIVE
11873166,K07487.01,FALSE POSITIVE
11873171,K07488.01,FALSE POSITIVE
3102024,K06304.01,FALSE POSITIVE
3110937,K06305.01,FALSE POSITIVE
3115480,K06306.01,FALSE POSITIVE
3120320,K06307.01,FALSE POSITIVE
3127817,K06308.01,FALSE POSITIVE
3228740,K06309.01,FALSE POSITIVE
3230206,K06310.01,FALSE POSITIVE
3230227,K06311.01,FALSE POSITIVE
4729553,K06438.01,FALSE POSITIVE
4736208,K06439.01,FALSE POSITIVE
4737302,K06441.01,FALSE POSITIVE
4739194,K06442.01,FALSE POSITIVE
4739565,K06443.01,FALSE POSITIVE
4740688,K06444.01,FALSE POSITIVE
4753988,K06445.01,FALSE POSITIVE
4757331,K06446.01,FALSE POSITIVE
5301955,K06560.01,FALSE POSITIVE
5306862,K06561.01,FALSE POSITIVE
5307574,K06562.01,FALSE POSITIVE
