target_id,true_label,period,p_joint,p_1d,p_2d,disagreement
11125613,false_positive,22.946902595045046,0.11946326,0.7354333400726318,0.0,0.7354333400726318
10329469,false_positive,20.184590020220217,0.193178,0.9057387113571167,0.0,0.9057387113571167
10513530,false_positive,16.55850961767973,0.26794624,0.943422794342041,0.0,0.943422794342041
11502867,false_positive,3.2138467864864753,0.5128511,1.0,0.0,1.0
10000941,false_positive,13.353791557807806,0.05930676,0.7262439727783203,0.0,0.7262439727783203
10329196,false_positive,22.140901139939945,0.14438874,0.7098101377487183,0.0,0.7098101377487183
11521793,false_positive,38.3286486460208,0.19491005,0.8072112202644348,0.0,0.8072112202644348
10471515,false_positive,11.927808606806806,0.060757685,0.6744286417961121,0.0,0.6744286417961121
10858691,false_positive,31.45941071691691,0.24457765,0.8347108960151672,0.0,0.8347108960151672
10989274,false_positive,2.8600103736236235,0.07273513,0.7159510850906372,0.0,0.7159510850906372
11179076,false_positive,10.658577319819814,0.07607815,0.7093747854232788,0.0,0.7093747854232788
10001893,false_positive,13.948931951422777,0.54117435,1.0,0.0,1.0
10418224,false_positive,6.891459057057055,0.117462575,0.7072733640670776,0.0,0.7072733640670776
11415243,false_positive,26.80682897078005,0.056096572,0.6002030968666077,0.0,0.6002030968666077
10002866,false_positive,10.44853524774776,0.06518548,0.6598138809204102,0.0,0.6598138809204102
11611600,false_positive,14.73136572820008,0.13491908,0.7666707038879395,0.0,0.7666707038879395
11019987,false_positive,13.365043957241147,0.12829448,0.7285325527191162,0.0,0.7285325527191162
10453588,false_positive,22.810940230713292,0.24139994,0.8865296244621277,0.0,0.8865296244621277
11361646,false_positive,9.209592104604733,0.48271042,1.0,0.0,1.0
10122538,false_positive,12.154107984084087,0.19075905,0.7608034014701843,0.0,0.7608034014701843
10089911,false_positive,1.7688427839926542,0.09838912,0.6427602767944336,0.0,0.6427602767944336
10615440,false_positive,41.631615557086484,0.18535613,0.8168051242828369,0.0,0.8168051242828369
10460984,false_positive,4.7555990706706694,0.5511529,1.0,0.0,1.0
10924562,false_positive,11.256662853703693,0.28535962,0.8671600818634033,0.0,0.8671600818634033
11358389,false_positive,12.506320586036049,0.29127103,0.9573657512664795,0.0,0.9573657512664795
11413812,false_positive,5.658311222522529,0.06337175,0.6924691200256348,0.0,0.6924691200256348
10203349,false_positive,38.99588138158161,0.23298088,0.8679937124252319,0.0,0.8679937124252319
11189311,false_positive,37.375443228685256,0.050444644,0.7512685656547546,0.0,0.7512685656547546
11444514,false_positive,11.381600541931677,0.26436183,0.9517098665237427,0.0,0.9517098665237427
10854546,false_positive,30.38578115609848,0.14843519,0.8262402415275574,0.0,0.8262402415275574
10722485,false_positive,6.523210017767763,0.2262059,0.868431568145752,0.0,0.868431568145752
10990886,false_positive,33.2272862182182,0.025088517,0.6694594025611877,0.0,0.6694594025611877
10916600,false_positive,20.160202017317346,0.12793462,0.7434226274490356,0.0,0.7434226274490356
10777591,false_positive,23.011286081081064,0.29721457,0.9329894781112671,0.0,0.9329894781112671
11032227,false_positive,7.193257958808809,0.2815843,1.0,0.0,1.0
11356260,false_positive,25.221624918918913,0.12726204,0.8786506056785583,0.0,0.8786506056785583
10132832,false_positive,42.50326906691695,0.40277284,1.0,0.0,1.0
10709622,false_positive,6.837995527027027,0.25423858,0.8631808757781982,0.0,0.8631808757781982
10094670,false_positive,14.618052701701693,0.14462858,0.8576915264129639,0.0,0.8576915264129639
10670119,false_positive,48.194616818618606,0.12367597,0.7829234600067139,0.0,0.7829234600067139
11497977,false_positive,4.80139676936937,0.17414378,0.8173295855522156,0.0,0.8173295855522156
10055126,false_positive,9.76550967315799,0.115339465,0.690833568572998,0.0,0.690833568572998
11244137,false_positive,33.43369195555558,0.2574316,1.0,0.0,1.0
10454313,false_positive,4.206923120720723,0.18116327,0.7338067293167114,0.0,0.7338067293167114
10880507,false_positive,5.6689875922538935,0.06184072,0.6470077633857727,0.0,0.6470077633857727
10788461,false_positive,17.961138688288276,0.069456525,0.6718056201934814,0.0,0.6718056201934814
11360571,false_positive,7.095250692492492,0.11296026,0.7677821516990662,0.0,0.7677821516990662
10904857,false_positive,4.2697337970470475,0.085516684,0.7719196081161499,0.0,0.7719196081161499
11455428,false_positive,11.256682098027118,0.07189938,0.6413634419441223,0.0,0.6413634419441223
10864531,false_positive,21.413012718918964,0.09385722,0.7340772151947021,0.0,0.7340772151947021
11450414,false_positive,12.819275829363427,0.029147537,0.5360555648803711,0.0,0.5360555648803711
11401767,false_positive,6.851486929467501,0.5773845,1.0,0.0,1.0
10212441,false_positive,13.145657828977669,0.12317097,0.6922018527984619,0.0,0.6922018527984619
11177707,false_positive,38.63835694999995,0.17822833,0.8031328320503235,0.0,0.8031328320503235
10350571,false_positive,14.393483878939696,0.14453763,0.7248473763465881,0.0,0.7248473763465881
10585852,false_positive,1.4541006090191468,0.33873466,0.9715633392333984,0.0,0.9715633392333984
10337517,false_positive,34.992281547881056,0.1747488,0.7696017622947693,0.0,0.7696017622947693
10881457,false_positive,15.367641788384873,0.18623826,0.8315800428390503,0.0,0.8315800428390503
10656823,false_positive,12.50632233538538,0.16098242,0.678071916103363,0.0,0.678071916103363
10190777,false_positive,22.64158682562562,0.05161697,0.7301546931266785,0.0,0.7301546931266785
10744335,false_positive,32.479405651801834,0.13935931,0.776242196559906,0.0,0.776242196559906
11337833,false_positive,35.02388531434684,0.09882952,0.8449662923812866,0.0,0.8449662923812866
10990917,false_positive,33.4801440107949,0.20907278,0.8175875544548035,0.0,0.8175875544548035
10964440,false_positive,36.14911897657658,0.14182395,0.8642538785934448,0.0,0.8642538785934448
11572193,false_positive,5.401642708708707,0.15324545,0.7732239961624146,0.0,0.7732239961624146
10019643,false_positive,38.35838932772774,0.111746006,0.8957644701004028,0.0,0.8957644701004028
