file,transit_count,period,radius_earth,semi_major_axis_au,equilibrium_temp_k,size_category,period_category
,1,1.37,5.4,,,Jupiter-sized,<3 days
,1,11.25,189.61,,,Super-Jupiter,10-30 days
,1,97.09,9.88,,,Jupiter-sized,30-100 days
,1,6.76,128.45,,,Super-Jupiter,3-10 days
,1,6.27,117.32,,,Super-Jupiter,3-10 days
,1,12.42,201.59,,,Super-Jupiter,10-30 days
,1,9.92,281.13,,,Super-Jupiter,3-10 days
,1,12.32,222.36,,,Super-Jupiter,10-30 days
,1,12.49,313.38,,,Super-Jupiter,10-30 days
,1,6.92,437.7,,,Super-Jupiter,3-10 days
,1,1.95,90.09,,,Super-Jupiter,<3 days
,1,72.27,4.22,,,Jupiter-sized,30-100 days
,1,49.07,8.33,,,Jupiter-sized,30-100 days
,1,30.55,8.65,,,Jupiter-sized,30-100 days
,1,98.4,6.8,,,Jupiter-sized,30-100 days
,1,16.64,389.48,,,Super-Jupiter,10-30 days
,1,12.06,383.26,,,Super-Jupiter,10-30 days
,1,8.21,176.99,,,Super-Jupiter,3-10 days
,1,11.73,7.44,,,Jupiter-sized,10-30 days
,1,10.1,3122.86,,,Super-Jupiter,10-30 days
,1,12.14,193.81,,,Super-Jupiter,10-30 days
,1,7.22,107.95,,,Super-Jupiter,3-10 days
,1,4.48,163.49,,,Super-Jupiter,3-10 days
,1,1.35,118.38,,,Super-Jupiter,<3 days
,1,1.94,735.28,,,Super-Jupiter,<3 days
,1,28.2,1023.11,,,Super-Jupiter,10-30 days
,1,4.58,131.27,,,Super-Jupiter,3-10 days
,1,4.72,289.51,,,Super-Jupiter,3-10 days
,1,9.25,188.38,,,Super-Jupiter,3-10 days
,1,54.29,5.26,,,Jupiter-sized,30-100 days
,1,14.58,458.09,,,Super-Jupiter,10-30 days
,1,15.88,631.27,,,Super-Jupiter,10-30 days
,1,6.98,146.53,,,Super-Jupiter,3-10 days
,1,43.84,319.36,,,Super-Jupiter,30-100 days
,1,25.47,3.21,,,Neptune-sized,10-30 days
,1,13.0,367.39,,,Super-Jupiter,10-30 days
,1,10.37,117.29,,,Super-Jupiter,10-30 days
,1,7.08,230.2,,,Super-Jupiter,3-10 days
,1,7.86,143.96,,,Super-Jupiter,3-10 days
,1,18.66,3.31,,,Neptune-sized,10-30 days
,1,5.18,150.41,,,Super-Jupiter,3-10 days
,1,10.4,1246.76,,,Super-Jupiter,10-30 days
,1,4.09,181.41,,,Super-Jupiter,3-10 days
,1,1.78,114.5,,,Super-Jupiter,<3 days
,1,47.37,5.9,,,Jupiter-sized,30-100 days
,1,2.13,112.07,,,Super-Jupiter,<3 days
,1,86.46,3.69,,,Neptune-sized,30-100 days
,1,29.93,312.26,,,Super-Jupiter,10-30 days
,1,45.2,225.87,,,Super-Jupiter,30-100 days
,1,1.58,2841.37,,,Super-Jupiter,<3 days
,1,27.21,4.67,,,Jupiter-sized,10-30 days
,1,44.24,1.85,,,Super-Earth,30-100 days
,1,4.46,213.86,,,Super-Jupiter,3-10 days
,1,11.18,161.74,,,Super-Jupiter,10-30 days
,1,70.59,3.46,,,Neptune-sized,30-100 days
,1,21.73,6.69,,,Jupiter-sized,10-30 days
,1,79.11,1.13,,,Earth-sized,30-100 days
,1,43.77,4.61,,,Jupiter-sized,30-100 days
,1,48.23,7.01,,,Jupiter-sized,30-100 days
,1,68.02,9.56,,,Jupiter-sized,30-100 days
,1,9.07,1650.38,,,Super-Jupiter,3-10 days
,1,34.85,9.61,,,Jupiter-sized,30-100 days
,1,69.4,7.19,,,Jupiter-sized,30-100 days
,1,42.68,5.95,,,Jupiter-sized,30-100 days
,1,14.08,1.72,,,Super-Earth,10-30 days
,1,14.89,1032.87,,,Super-Jupiter,10-30 days
,1,15.41,298.46,,,Super-Jupiter,10-30 days
,1,58.24,9.58,,,Jupiter-sized,30-100 days
,1,79.28,2.89,,,Neptune-sized,30-100 days
,1,40.44,9.81,,,Jupiter-sized,30-100 days
,1,31.31,1418.69,,,Super-Jupiter,30-100 days
,1,84.17,3.54,,,Neptune-sized,30-100 days
,1,3.68,86.08,,,Super-Jupiter,3-10 days
,1,2.21,9.47,,,Jupiter-sized,<3 days
,1,80.77,8.85,,,Jupiter-sized,30-100 days
,1,92.03,8.56,,,Jupiter-sized,30-100 days
,1,9.24,101.31,,,Super-Jupiter,3-10 days
,1,66.92,8.86,,,Jupiter-sized,30-100 days
,1,97.11,7.72,,,Jupiter-sized,30-100 days
,1,18.66,290.61,,,Super-Jupiter,10-30 days
,1,5.85,540.74,,,Super-Jupiter,3-10 days
,1,26.21,5.77,,,Jupiter-sized,10-30 days
,1,12.59,1222.75,,,Super-Jupiter,10-30 days
,1,8.38,140.17,,,Super-Jupiter,3-10 days
,1,37.5,270.19,,,Super-Jupiter,30-100 days
,1,29.06,394.99,,,Super-Jupiter,10-30 days
,1,12.01,213.89,,,Super-Jupiter,10-30 days
,1,11.72,231.75,,,Super-Jupiter,10-30 days
,1,50.39,9.38,,,Jupiter-sized,30-100 days
,1,5.3,129.18,,,Super-Jupiter,3-10 days
,1,25.6,2050.81,,,Super-Jupiter,10-30 days
,1,34.4,511.47,,,Super-Jupiter,30-100 days
,1,2.44,90.59,,,Super-Jupiter,<3 days
,1,22.72,9.28,,,Jupiter-sized,10-30 days
,1,46.52,8.25,,,Jupiter-sized,30-100 days
,1,28.63,438.12,,,Super-Jupiter,10-30 days
,1,67.08,8.24,,,Jupiter-sized,30-100 days
,1,6.32,148.19,,,Super-Jupiter,3-10 days
,1,14.93,269.22,,,Super-Jupiter,10-30 days
,1,36.0,9.59,,,Jupiter-sized,30-100 days
,1,1.39,76.34,,,Super-Jupiter,<3 days
,1,81.26,4.51,,,Jupiter-sized,30-100 days
,1,87.95,5.37,,,Jupiter-sized,30-100 days
,1,6.63,177.87,,,Super-Jupiter,3-10 days
,1,13.88,653.49,,,Super-Jupiter,10-30 days
,1,36.09,5.2,,,Jupiter-sized,30-100 days
,1,57.05,1.87,,,Super-Earth,30-100 days
,1,9.52,141.17,,,Super-Jupiter,3-10 days
,1,26.42,7.29,,,Jupiter-sized,10-30 days
,1,6.37,140.72,,,Super-Jupiter,3-10 days
,1,11.01,293.66,,,Super-Jupiter,10-30 days
,1,5.54,116.33,,,Super-Jupiter,3-10 days
,1,1.49,93.92,,,Super-Jupiter,<3 days
,1,8.15,1.39,,,Super-Earth,3-10 days
,1,13.92,3.66,,,Neptune-sized,10-30 days
,1,69.97,3.98,,,Neptune-sized,30-100 days
,1,9.79,253.07,,,Super-Jupiter,3-10 days
,1,76.05,4.72,,,Jupiter-sized,30-100 days
,1,10.85,172.7,,,Super-Jupiter,10-30 days
,1,61.73,5.49,,,Jupiter-sized,30-100 days
,1,8.04,130.31,,,Super-Jupiter,3-10 days
,1,12.8,158.08,,,Super-Jupiter,10-30 days
,1,80.0,5.01,,,Jupiter-sized,30-100 days
,1,45.52,1001.43,,,Super-Jupiter,30-100 days
,1,2.72,195.46,,,Super-Jupiter,<3 days
,1,56.88,9.35,,,Jupiter-sized,30-100 days
,1,31.13,655.79,,,Super-Jupiter,30-100 days
,1,67.93,7.41,,,Jupiter-sized,30-100 days
,1,11.32,192.1,,,Super-Jupiter,10-30 days
,1,4.56,160.1,,,Super-Jupiter,3-10 days
,1,7.22,120.05,,,Super-Jupiter,3-10 days
,1,11.1,160.5,,,Super-Jupiter,10-30 days
,1,5.34,134.36,,,Super-Jupiter,3-10 days
,1,5.41,104.09,,,Super-Jupiter,3-10 days
,1,12.16,165.13,,,Super-Jupiter,10-30 days
,1,4.69,103.34,,,Super-Jupiter,3-10 days
,1,68.2,5.6,,,Jupiter-sized,30-100 days
,1,48.29,2.2,,,Neptune-sized,30-100 days
,1,3.09,112.13,,,Super-Jupiter,3-10 days
,1,4.52,204.31,,,Super-Jupiter,3-10 days
,1,11.04,2990.56,,,Super-Jupiter,10-30 days
,1,82.95,2.95,,,Neptune-sized,30-100 days
,1,4.88,127.55,,,Super-Jupiter,3-10 days
,1,2.28,5.33,,,Jupiter-sized,<3 days
,1,4.52,154.65,,,Super-Jupiter,3-10 days
,1,1.85,131.29,,,Super-Jupiter,<3 days
,1,9.5,1083.15,,,Super-Jupiter,3-10 days
,1,13.67,393.72,,,Super-Jupiter,10-30 days
,1,13.7,273.89,,,Super-Jupiter,10-30 days
,1,84.02,3.67,,,Neptune-sized,30-100 days
,1,12.01,142.88,,,Super-Jupiter,10-30 days
,1,3.61,111.69,,,Super-Jupiter,3-10 days
,1,3.51,107.17,,,Super-Jupiter,3-10 days
,1,74.36,5.23,,,Jupiter-sized,30-100 days
,1,1.45,82.59,,,Super-Jupiter,<3 days
,1,22.78,1446.97,,,Super-Jupiter,10-30 days
,1,26.41,886.02,,,Super-Jupiter,10-30 days
,1,11.65,110.63,,,Super-Jupiter,10-30 days
,1,13.57,2094.62,,,Super-Jupiter,10-30 days
,1,65.71,2.84,,,Neptune-sized,30-100 days
,1,13.75,6.92,,,Jupiter-sized,10-30 days
,1,11.67,162.49,,,Super-Jupiter,10-30 days
,1,37.52,6.8,,,Jupiter-sized,30-100 days
,1,2.7,4913.66,,,Super-Jupiter,<3 days
,1,1.7,85.47,,,Super-Jupiter,<3 days
,1,37.81,3.68,,,Neptune-sized,30-100 days
,1,6.03,146.98,,,Super-Jupiter,3-10 days
,1,10.15,308.78,,,Super-Jupiter,10-30 days
,1,12.01,132.99,,,Super-Jupiter,10-30 days
,1,18.74,1502.65,,,Super-Jupiter,10-30 days
,1,9.3,365.33,,,Super-Jupiter,3-10 days
,1,6.48,159.48,,,Super-Jupiter,3-10 days
,1,15.92,4.41,,,Jupiter-sized,10-30 days
,1,1.61,135.96,,,Super-Jupiter,<3 days
,1,14.25,580.76,,,Super-Jupiter,10-30 days
,1,1.38,73.09,,,Super-Jupiter,<3 days
,1,68.98,3.28,,,Neptune-sized,30-100 days
,1,18.92,812.24,,,Super-Jupiter,10-30 days
,1,15.14,552.29,,,Super-Jupiter,10-30 days
,1,12.18,169.34,,,Super-Jupiter,10-30 days
,1,1.37,73.58,,,Super-Jupiter,<3 days
,1,30.25,285.11,,,Super-Jupiter,30-100 days
,1,33.14,9.87,,,Jupiter-sized,30-100 days
,1,71.88,8.11,,,Jupiter-sized,30-100 days
,1,8.21,127.89,,,Super-Jupiter,3-10 days
,1,6.44,1311.38,,,Super-Jupiter,3-10 days
,1,4.66,110.6,,,Super-Jupiter,3-10 days
,1,31.37,314.8,,,Super-Jupiter,30-100 days
,1,94.79,3.32,,,Neptune-sized,30-100 days
,1,9.64,121.67,,,Super-Jupiter,3-10 days
,1,8.19,325.46,,,Super-Jupiter,3-10 days
,1,61.64,3.65,,,Neptune-sized,30-100 days
,1,12.63,469.02,,,Super-Jupiter,10-30 days
,1,8.67,209.31,,,Super-Jupiter,3-10 days
,1,78.57,2.97,,,Neptune-sized,30-100 days
,1,19.95,374.19,,,Super-Jupiter,10-30 days
,1,16.99,384.41,,,Super-Jupiter,10-30 days
,1,2.37,100.27,,,Super-Jupiter,<3 days
,1,14.1,229.66,,,Super-Jupiter,10-30 days
,1,8.18,98.27,,,Super-Jupiter,3-10 days
,1,13.31,227.63,,,Super-Jupiter,10-30 days
,1,24.75,2.44,,,Neptune-sized,10-30 days
,1,13.23,168.45,,,Super-Jupiter,10-30 days
,1,62.08,5.86,,,Jupiter-sized,30-100 days
,1,7.94,524.29,,,Super-Jupiter,3-10 days
,1,8.9,110.73,,,Super-Jupiter,3-10 days
,1,5.82,193.25,,,Super-Jupiter,3-10 days
,1,30.35,2164.56,,,Super-Jupiter,30-100 days
,1,59.34,6.35,,,Jupiter-sized,30-100 days
,1,26.8,1829.71,,,Super-Jupiter,10-30 days
,1,69.22,8.44,,,Jupiter-sized,30-100 days
,1,8.26,151.3,,,Super-Jupiter,3-10 days
,1,3.21,110.17,,,Super-Jupiter,3-10 days
,1,5.32,641.38,,,Super-Jupiter,3-10 days
,1,12.86,219.98,,,Super-Jupiter,10-30 days
,1,3.3,122.37,,,Super-Jupiter,3-10 days
,1,11.87,179.84,,,Super-Jupiter,10-30 days
,1,18.88,9.99,,,Jupiter-sized,10-30 days
,1,10.63,304.38,,,Super-Jupiter,10-30 days
,1,1.43,67.7,,,Super-Jupiter,<3 days
,1,13.54,439.43,,,Super-Jupiter,10-30 days
,1,1.48,282.22,,,Super-Jupiter,<3 days
,1,8.74,232.28,,,Super-Jupiter,3-10 days
,1,10.27,201.06,,,Super-Jupiter,10-30 days
,1,3.02,483.69,,,Super-Jupiter,3-10 days
,1,13.82,456.97,,,Super-Jupiter,10-30 days
,1,77.68,2.27,,,Neptune-sized,30-100 days
,1,2.8,73.75,,,Super-Jupiter,<3 days
,1,9.28,397.06,,,Super-Jupiter,3-10 days
,1,4.89,7.51,,,Jupiter-sized,3-10 days
,1,22.98,1.06,,,Earth-sized,10-30 days
,1,3.41,189.58,,,Super-Jupiter,3-10 days
,1,3.02,76.94,,,Super-Jupiter,3-10 days
,1,11.97,348.9,,,Super-Jupiter,10-30 days
,1,4.06,99.94,,,Super-Jupiter,3-10 days
,1,5.0,108.66,,,Super-Jupiter,3-10 days
,1,11.34,289.73,,,Super-Jupiter,10-30 days
,1,11.59,353.46,,,Super-Jupiter,10-30 days
,1,10.11,164.07,,,Super-Jupiter,10-30 days
,1,7.41,166.72,,,Super-Jupiter,3-10 days
,1,11.03,169.49,,,Super-Jupiter,10-30 days
,1,48.53,385.91,,,Super-Jupiter,30-100 days
,1,16.07,530.28,,,Super-Jupiter,10-30 days
,1,14.34,6.89,,,Jupiter-sized,10-30 days
,1,12.38,2767.24,,,Super-Jupiter,10-30 days
,1,65.71,5.6,,,Jupiter-sized,30-100 days
,1,8.62,227.39,,,Super-Jupiter,3-10 days
,1,18.15,3784.79,,,Super-Jupiter,10-30 days
,1,18.9,4.92,,,Jupiter-sized,10-30 days
,1,65.82,2.92,,,Neptune-sized,30-100 days
,1,13.33,216.25,,,Super-Jupiter,10-30 days
,1,12.38,3.48,,,Neptune-sized,10-30 days
,1,2.87,213.83,,,Super-Jupiter,<3 days
,1,44.43,1.52,,,Super-Earth,30-100 days
,1,12.78,294.91,,,Super-Jupiter,10-30 days
,1,3.31,99.83,,,Super-Jupiter,3-10 days
,1,65.17,2.36,,,Neptune-sized,30-100 days
,1,10.73,9.7,,,Jupiter-sized,10-30 days
,1,10.49,210.13,,,Super-Jupiter,10-30 days
,1,96.54,6.71,,,Jupiter-sized,30-100 days
,1,83.62,5.37,,,Jupiter-sized,30-100 days
,1,8.81,144.74,,,Super-Jupiter,3-10 days
,1,85.91,1.14,,,Earth-sized,30-100 days
,1,2.5,2103.54,,,Super-Jupiter,<3 days
,1,88.01,7.41,,,Jupiter-sized,30-100 days
,1,34.05,4.16,,,Jupiter-sized,30-100 days
,1,41.74,1136.8,,,Super-Jupiter,30-100 days
,1,20.48,254.05,,,Super-Jupiter,10-30 days
,1,50.17,7.59,,,Jupiter-sized,30-100 days
,1,42.05,9.02,,,Jupiter-sized,30-100 days
,1,8.99,9.92,,,Jupiter-sized,3-10 days
,1,7.19,153.13,,,Super-Jupiter,3-10 days
,1,82.01,6.35,,,Jupiter-sized,30-100 days
,1,9.35,160.01,,,Super-Jupiter,3-10 days
,1,10.62,231.84,,,Super-Jupiter,10-30 days
,1,1.48,85.6,,,Super-Jupiter,<3 days
,1,5.33,122.49,,,Super-Jupiter,3-10 days
,1,6.49,280.59,,,Super-Jupiter,3-10 days
,1,95.92,3.08,,,Neptune-sized,30-100 days
,1,3.47,133.73,,,Super-Jupiter,3-10 days
,1,4.81,181.49,,,Super-Jupiter,3-10 days
,1,6.86,141.01,,,Super-Jupiter,3-10 days
,1,10.73,1.48,,,Super-Earth,10-30 days
,1,3.22,1332.4,,,Super-Jupiter,3-10 days
,1,8.89,256.26,,,Super-Jupiter,3-10 days
,1,35.98,8.62,,,Jupiter-sized,30-100 days
,1,11.17,409.13,,,Super-Jupiter,10-30 days
,1,8.94,144.72,,,Super-Jupiter,3-10 days
,1,42.35,3.5,,,Neptune-sized,30-100 days
,1,94.08,4.09,,,Jupiter-sized,30-100 days
,1,27.03,5.03,,,Jupiter-sized,10-30 days
,1,1.7,85.47,,,Super-Jupiter,<3 days
,1,1.47,174.89,,,Super-Jupiter,<3 days
,1,26.36,3.09,,,Neptune-sized,10-30 days
,1,19.33,282.55,,,Super-Jupiter,10-30 days
,1,33.22,8.25,,,Jupiter-sized,30-100 days
,1,5.19,214.8,,,Super-Jupiter,3-10 days
,1,25.68,2.47,,,Neptune-sized,10-30 days
,1,29.38,3.2,,,Neptune-sized,10-30 days
,1,11.05,817.43,,,Super-Jupiter,10-30 days
,1,13.1,1066.69,,,Super-Jupiter,10-30 days
,1,13.84,2.28,,,Neptune-sized,10-30 days
,1,4.65,251.93,,,Super-Jupiter,3-10 days
,1,2.83,237.82,,,Super-Jupiter,<3 days
,1,33.96,4.91,,,Jupiter-sized,30-100 days
,1,39.65,2.45,,,Neptune-sized,30-100 days
,1,45.89,854.05,,,Super-Jupiter,30-100 days
,1,11.71,314.34,,,Super-Jupiter,10-30 days
,1,40.01,1.34,,,Super-Earth,30-100 days
,1,33.07,196.91,,,Super-Jupiter,30-100 days
,1,51.61,6.25,,,Jupiter-sized,30-100 days
,1,28.35,3.3,,,Neptune-sized,10-30 days
,1,11.89,8369.24,,,Super-Jupiter,10-30 days
,1,25.74,1.64,,,Super-Earth,10-30 days
,1,8.54,3.88,,,Neptune-sized,3-10 days
,1,29.44,3.09,,,Neptune-sized,10-30 days
,1,11.82,279.1,,,Super-Jupiter,10-30 days
,1,18.8,754.99,,,Super-Jupiter,10-30 days
,1,4.37,99.51,,,Super-Jupiter,3-10 days
,1,13.35,229.24,,,Super-Jupiter,10-30 days
,1,7.69,182.16,,,Super-Jupiter,3-10 days
,1,2.73,92.39,,,Super-Jupiter,<3 days
,1,9.08,195.48,,,Super-Jupiter,3-10 days
,1,6.96,126.58,,,Super-Jupiter,3-10 days
,1,3.21,192.71,,,Super-Jupiter,3-10 days
,1,1.92,123.06,,,Super-Jupiter,<3 days
,1,11.8,2804.05,,,Super-Jupiter,10-30 days
,1,2.5,1135.44,,,Super-Jupiter,<3 days
,1,86.64,7.92,,,Jupiter-sized,30-100 days
,1,11.79,956.45,,,Super-Jupiter,10-30 days
,1,20.72,175.17,,,Super-Jupiter,10-30 days
,1,28.64,2.1,,,Neptune-sized,10-30 days
,1,7.94,119.98,,,Super-Jupiter,3-10 days
,1,4.95,992.96,,,Super-Jupiter,3-10 days
,1,1.25,92.72,,,Super-Jupiter,<3 days
,1,2.14,98.09,,,Super-Jupiter,<3 days
,1,66.36,9.38,,,Jupiter-sized,30-100 days
,1,4.85,10506.68,,,Super-Jupiter,3-10 days
,1,1.97,199.6,,,Super-Jupiter,<3 days
,1,4.88,1544.51,,,Super-Jupiter,3-10 days
,1,6.59,146.02,,,Super-Jupiter,3-10 days
,1,8.88,238.27,,,Super-Jupiter,3-10 days
,1,42.48,4.1,,,Jupiter-sized,30-100 days
,1,45.87,8.4,,,Jupiter-sized,30-100 days
,1,2.36,149.62,,,Super-Jupiter,<3 days
,1,39.11,325.76,,,Super-Jupiter,30-100 days
,1,5.23,212.59,,,Super-Jupiter,3-10 days
,1,4.35,134.21,,,Super-Jupiter,3-10 days
,1,3.46,477.66,,,Super-Jupiter,3-10 days
,1,25.54,8.33,,,Jupiter-sized,10-30 days
,1,1.89,8306.21,,,Super-Jupiter,<3 days
,1,5.08,174.03,,,Super-Jupiter,3-10 days
,1,83.13,3.45,,,Neptune-sized,30-100 days
,1,21.97,570.44,,,Super-Jupiter,10-30 days
,1,12.79,493.94,,,Super-Jupiter,10-30 days
,1,13.04,1288.74,,,Super-Jupiter,10-30 days
,1,96.26,6.67,,,Jupiter-sized,30-100 days
,1,12.96,142.72,,,Super-Jupiter,10-30 days
,1,19.6,3.45,,,Neptune-sized,10-30 days
,1,85.95,3.33,,,Neptune-sized,30-100 days
,1,24.88,2.78,,,Neptune-sized,10-30 days
,1,7.66,6.38,,,Jupiter-sized,3-10 days
,1,41.76,1096.89,,,Super-Jupiter,30-100 days
,1,9.53,173.4,,,Super-Jupiter,3-10 days
,1,4.33,190.42,,,Super-Jupiter,3-10 days
,1,12.61,317.34,,,Super-Jupiter,10-30 days
,1,12.7,2.23,,,Neptune-sized,10-30 days
,1,20.81,4.15,,,Jupiter-sized,10-30 days
,1,6.18,4.57,,,Jupiter-sized,3-10 days
,1,7.41,7.67,,,Jupiter-sized,3-10 days
,1,3.74,157.4,,,Super-Jupiter,3-10 days
,1,16.69,843.58,,,Super-Jupiter,10-30 days
,1,40.89,582.36,,,Super-Jupiter,30-100 days
,1,47.44,4.0,,,Jupiter-sized,30-100 days
,1,10.22,448.97,,,Super-Jupiter,10-30 days
,1,13.77,378.48,,,Super-Jupiter,10-30 days
,1,25.24,3.89,,,Neptune-sized,10-30 days
,1,8.68,177.23,,,Super-Jupiter,3-10 days
,1,13.19,176.43,,,Super-Jupiter,10-30 days
,1,2.59,258.83,,,Super-Jupiter,<3 days
,1,23.63,9.74,,,Jupiter-sized,10-30 days
,1,23.46,6.07,,,Jupiter-sized,10-30 days
,1,10.58,131.33,,,Super-Jupiter,10-30 days
,1,35.54,6.06,,,Jupiter-sized,30-100 days
,1,3.21,168.22,,,Super-Jupiter,3-10 days
,1,1.33,86.48,,,Super-Jupiter,<3 days
,1,46.36,5.09,,,Jupiter-sized,30-100 days
,1,6.9,4.46,,,Jupiter-sized,3-10 days
,1,20.83,220.77,,,Super-Jupiter,10-30 days
,1,88.08,2.15,,,Neptune-sized,30-100 days
,1,1.53,102.66,,,Super-Jupiter,<3 days
,1,31.42,6.37,,,Jupiter-sized,30-100 days
,1,86.64,2.73,,,Neptune-sized,30-100 days
,1,1.35,183.05,,,Super-Jupiter,<3 days
,1,11.31,373.82,,,Super-Jupiter,10-30 days
,1,18.18,1.97,,,Super-Earth,10-30 days
,1,1.47,69.92,,,Super-Jupiter,<3 days
,1,53.12,7.92,,,Jupiter-sized,30-100 days
,1,13.1,1056.91,,,Super-Jupiter,10-30 days
,1,45.75,1.92,,,Super-Earth,30-100 days
,1,72.69,7.26,,,Jupiter-sized,30-100 days
,1,17.1,334.89,,,Super-Jupiter,10-30 days
,1,95.33,1.77,,,Super-Earth,30-100 days
,1,22.29,1.33,,,Super-Earth,10-30 days
,1,3.52,266.13,,,Super-Jupiter,3-10 days
,1,7.26,735.33,,,Super-Jupiter,3-10 days
,1,11.86,192.01,,,Super-Jupiter,10-30 days
,1,12.19,262.61,,,Super-Jupiter,10-30 days
,1,12.01,6.44,,,Jupiter-sized,10-30 days
,1,33.9,1558.17,,,Super-Jupiter,30-100 days
,1,19.25,3.93,,,Neptune-sized,10-30 days
,1,31.08,377.17,,,Super-Jupiter,30-100 days
,1,13.21,144.78,,,Super-Jupiter,10-30 days
,1,23.53,6.42,,,Jupiter-sized,10-30 days
,1,1.26,198.95,,,Super-Jupiter,<3 days
,1,92.88,7.58,,,Jupiter-sized,30-100 days
,1,44.24,2.26,,,Neptune-sized,30-100 days
,1,10.96,1181.17,,,Super-Jupiter,10-30 days
,1,6.73,167.76,,,Super-Jupiter,3-10 days
,1,73.78,7.69,,,Jupiter-sized,30-100 days
,1,99.96,9.04,,,Jupiter-sized,30-100 days
,1,3.91,107.84,,,Super-Jupiter,3-10 days
,1,53.62,8.56,,,Jupiter-sized,30-100 days
,1,11.86,129.82,,,Super-Jupiter,10-30 days
,1,16.23,1022.45,,,Super-Jupiter,10-30 days
,1,50.35,4.73,,,Jupiter-sized,30-100 days
,1,80.58,8.26,,,Jupiter-sized,30-100 days
,1,2.06,181.47,,,Super-Jupiter,<3 days
,1,12.66,208.29,,,Super-Jupiter,10-30 days
,1,11.33,330.99,,,Super-Jupiter,10-30 days
,1,3.15,7.34,,,Jupiter-sized,3-10 days
,1,12.15,162.23,,,Super-Jupiter,10-30 days
,1,2.72,155.2,,,Super-Jupiter,<3 days
,1,22.67,4.6,,,Jupiter-sized,10-30 days
,1,69.91,1.98,,,Super-Earth,30-100 days
,1,12.16,177.43,,,Super-Jupiter,10-30 days
,1,11.7,201.78,,,Super-Jupiter,10-30 days
,1,75.2,8.1,,,Jupiter-sized,30-100 days
,1,39.65,5.12,,,Jupiter-sized,30-100 days
,1,2.78,6.93,,,Jupiter-sized,<3 days
,1,58.14,9.66,,,Jupiter-sized,30-100 days
,1,6.4,125.42,,,Super-Jupiter,3-10 days
,1,12.84,148.54,,,Super-Jupiter,10-30 days
,1,13.38,152.41,,,Super-Jupiter,10-30 days
,1,2.68,202.87,,,Super-Jupiter,<3 days
,1,41.41,6.12,,,Jupiter-sized,30-100 days
,1,40.77,1261.37,,,Super-Jupiter,30-100 days
,1,97.32,3.36,,,Neptune-sized,30-100 days
,1,9.76,117.73,,,Super-Jupiter,3-10 days
,1,4.9,173.31,,,Super-Jupiter,3-10 days
,1,11.74,253.58,,,Super-Jupiter,10-30 days
,1,2.15,395.07,,,Super-Jupiter,<3 days
,1,66.01,1.67,,,Super-Earth,30-100 days
,1,1.21,191.43,,,Super-Jupiter,<3 days
,1,5.07,122.81,,,Super-Jupiter,3-10 days
,1,13.05,3090.1,,,Super-Jupiter,10-30 days
,1,4.41,8.44,,,Jupiter-sized,3-10 days
,1,13.12,125.38,,,Super-Jupiter,10-30 days
,1,69.23,9.7,,,Jupiter-sized,30-100 days
,1,8.21,131.84,,,Super-Jupiter,3-10 days
,1,21.07,327.49,,,Super-Jupiter,10-30 days
,1,11.02,225.2,,,Super-Jupiter,10-30 days
,1,21.92,809.97,,,Super-Jupiter,10-30 days
,1,28.26,211.29,,,Super-Jupiter,10-30 days
,1,37.87,338.15,,,Super-Jupiter,30-100 days
,1,18.14,3.53,,,Neptune-sized,10-30 days
,1,11.47,4.0,,,Jupiter-sized,10-30 days
,1,17.85,324.65,,,Super-Jupiter,10-30 days
,1,17.5,6.76,,,Jupiter-sized,10-30 days
,1,36.93,822.63,,,Super-Jupiter,30-100 days
,1,5.88,160.01,,,Super-Jupiter,3-10 days
,1,4.91,153.14,,,Super-Jupiter,3-10 days
,1,35.05,5.26,,,Jupiter-sized,30-100 days
,1,62.3,2.91,,,Neptune-sized,30-100 days
,1,11.07,9.3,,,Jupiter-sized,10-30 days
,1,11.61,154.47,,,Super-Jupiter,10-30 days
,1,28.92,1.95,,,Super-Earth,10-30 days
,1,3.17,98.1,,,Super-Jupiter,3-10 days
,1,16.82,260.25,,,Super-Jupiter,10-30 days
,1,14.65,212.31,,,Super-Jupiter,10-30 days
,1,31.87,2.18,,,Neptune-sized,30-100 days
,1,3.61,2.51,,,Neptune-sized,3-10 days
,1,27.94,4.27,,,Jupiter-sized,10-30 days
,1,4.85,167.52,,,Super-Jupiter,3-10 days
,1,82.88,2.28,,,Neptune-sized,30-100 days
,1,35.48,2.09,,,Neptune-sized,30-100 days
,1,4.74,138.33,,,Super-Jupiter,3-10 days
,1,88.04,5.54,,,Jupiter-sized,30-100 days
,1,7.21,120.28,,,Super-Jupiter,3-10 days
,1,1.72,225.62,,,Super-Jupiter,<3 days
,1,8.23,138.49,,,Super-Jupiter,3-10 days
,1,14.75,241.09,,,Super-Jupiter,10-30 days
,1,71.62,1.8,,,Super-Earth,30-100 days
,1,13.29,311.75,,,Super-Jupiter,10-30 days
,1,45.35,1.97,,,Super-Earth,30-100 days
,1,5.24,3063.87,,,Super-Jupiter,3-10 days
,1,1.39,122.55,,,Super-Jupiter,<3 days
,1,55.42,3.21,,,Neptune-sized,30-100 days
,1,2.99,327.57,,,Super-Jupiter,<3 days
,1,30.32,1125.71,,,Super-Jupiter,30-100 days
,1,67.4,4.58,,,Jupiter-sized,30-100 days
,1,9.01,144.73,,,Super-Jupiter,3-10 days
